File Path,Label,Energy,Peak Amplitude,Zero-Crossing Rate,RMS,Temporal Centroid
all_another_words_sounds\en-US_The weather is amazing today._en-US_LisaExpressive.wav,0,0.03750593112065242,0.9095154,0.12229567307692307,0.19366448,0.6554863568666661
all_another_words_sounds\de-DE_Das Spiel war spannend. _de-DE_BirgitV3Voice.wav,0,0.010992803202046977,0.7757263,0.23933982683982685,0.104846574,0.6190551208717457
all_another_words_sounds\es-US_El tráfico es terrible._es-US_SofiaVoice.wav,0,0.017819400261279282,0.8057556,0.11784190834783023,0.13348933,0.6959193445819862
all_sounds\en-US_What’s up__en-US_MichaelExpressive.wav,1,0.014880157434023343,0.5867615,0.1642127403846154,0.12198425,0.31539807798172464
all_another_words_sounds\pt-BR_Vamos ao parque hoje__pt-BR_IsabelaVoice.wav,0,0.01598138141690125,0.8340149,0.09414485696895922,0.12641749,0.6124098967126972
all_another_words_sounds\en-US_The weather is amazing today._en-US_AllisonVoice.wav,0,0.008440130083258135,0.51467896,0.1621765293754917,0.09187018,0.7889859928623032
all_sounds\de-DE_Wie geht’s__de-DE_BirgitV3Voice.wav,1,0.004573451901270338,0.34292603,0.37727272727272726,0.0676273,0.2796866218920806
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_BirgitVoice.wav,0,0.013284595002974858,0.7027283,0.21509096187342752,0.11525881,0.7231045401251301
all_another_words_sounds\en-US_I need a coffee break._en-US_EmmaExpressive.wav,0,0.00582796805783322,0.39935303,0.15583881578947367,0.07634113,0.508542313290221
all_another_words_sounds\en-US_I'm working from home._en-US_KevinV3Voice.wav,0,0.008246672340321316,0.5409546,0.1238244514106583,0.09081119,0.41963102783671896
all_sounds\fr-FR_Allô_fr-FR_NicolasV3Voice.wav,1,0.005392335567163143,0.57901,0.1134032634032634,0.07343252,0.1679474252915426
all_another_words_sounds\de-DE_Das Wetter ist fantastisch._de-DE_DieterV2Voice.wav,0,0.0053409898180546,0.57244873,0.38179475164011245,0.073082075,0.7004752021829255
all_another_words_sounds\fr-FR_Le match était intense. _fr-FR_ReneeV3Voice.wav,0,0.0088684014910477,0.44174194,0.3070869990224829,0.094172195,0.5203189887535562
all_sounds\de-DE_Grüß Gott_de-DE_BirgitV3Voice.wav,1,0.007655892864397751,0.62493896,0.2951078582434515,0.08749796,0.320974249423621
all_sounds\en-US_Yo_en-US_EmilyV3Voice.wav,1,0.0014324048480961668,0.30975342,0.13853459972862958,0.037847124,0.1412802428496653
all_another_words_sounds\en-US_Let's meet for lunch._en-US_KevinV3Voice.wav,0,0.003253913066058162,0.41244507,0.252485284499673,0.05704308,0.43576616591854217
all_sounds\en-US_Howdy_en-US_AllisonV2Voice.wav,1,0.0035254138482846815,0.38464355,0.14759959141981613,0.059375197,0.26410714759106757
all_sounds\en-AU_Hi_en-AU_HeidiExpressive.wav,1,0.02650981903076172,0.91241455,0.1440625,0.16281836,0.2610531105780737
all_another_words_sounds\pt-BR_Estou lendo um livro ótimo. _pt-BR_IsabelaVoice.wav,0,0.020569826959346057,0.817688,0.13795839035322585,0.14342186,0.8772135677974411
all_another_words_sounds\en-AU_Did you catch the footy__en-AU_HeidiExpressive.wav,0,0.019823248321945604,0.9270935,0.42046734234234234,0.14079505,0.6642395488898181
all_sounds\pt-BR_Boa tarde_pt-BR_IsabelaVoice.wav,1,0.024603037762479563,0.84051514,0.08693453785478325,0.15685356,0.396220049530775
all_another_words_sounds\fr-FR_On se retrouve pour déjeuner__fr-FR_NicolasV3Voice.wav,0,0.01308344213159887,0.48971558,0.14560439560439561,0.11438288,0.7840224827429468
all_another_words_sounds\en-US_The game was intense!_en-US_EmmaExpressive.wav,0,0.005623488534580577,0.3809204,0.3058948863636364,0.07498992,0.5419039292209177
all_sounds\ja-JP_お疲れ様です_ja-JP_EmiV3Voice.wav,1,0.013267291569536915,0.8109741,0.379085331846068,0.11518373,0.5985861389043751
all_sounds\de-DE_Hi_de-DE_BirgitV2Voice.wav,1,0.005487251519266131,0.27676392,0.2567870485678705,0.07407598,0.21579058058507572
all_another_words_sounds\it-IT_Sto leggendo un libro._it-IT_FrancescaVoice.wav,0,0.01619084165020324,0.7799072,0.13704384949020143,0.12724324,0.7283508067815846
all_sounds\en-US_Howdy_en-US_MichaelExpressive.wav,1,0.009159266948699951,0.61880493,0.09822591145833333,0.09570406,0.25565633829134776
all_sounds\it-IT_Come va__it-IT_FrancescaVoice.wav,1,0.010963141234699079,0.63619995,0.07026360272282882,0.10470502,0.30545793173607033
all_another_words_sounds\de-DE_Wollen wir ins Kino gehen__de-DE_DieterV2Voice.wav,0,0.006501257958350244,0.5935669,0.16405194805194806,0.08063038,0.675791093823663
all_sounds\en-GB_Good morning_en-GB_JamesV3Voice.wav,1,0.003194851490891,0.34100342,0.09948542024013722,0.056523018,0.3341707163736613
all_sounds\fr-FR_Comment ça va__fr-FR_NicolasV3Voice.wav,1,0.0077201268823201335,0.5954895,0.2207473508087005,0.08786425,0.8355068680852108
all_sounds\en-AU_Hi_en-AU_JackExpressive.wav,1,0.024558299117618136,0.9399414,0.17375578703703703,0.15671088,0.27587926861293066
all_another_words_sounds\en-US_The game was intense!_en-US_EmilyV3Voice.wav,0,0.0072371905574977954,0.53134155,0.29510971786833856,0.085071675,0.4279020490643537
all_another_words_sounds\ja-JP_このドラマを見ましたか_ _ja-JP_EmiVoice.wav,0,0.05434648802407308,0.8519287,0.15285488150179474,0.23312333,0.6628881764652467
all_another_words_sounds\fr-FR_Je prépare le dîner ce soir._fr-FR_ReneeV3Voice.wav,0,0.009560285295758928,0.43670654,0.21714285714285714,0.09777671,0.7741914036210158
all_sounds\en-US_Good evening_en-US_EmilyV3Voice.wav,1,0.0048082022587310844,0.5416565,0.11604823747680891,0.069341205,0.2670071576161073
all_sounds\en-GB_Good morning_en-GB_CharlotteV3Voice.wav,1,0.005671717385126809,0.35891724,0.16884226884226886,0.075310804,0.37392775993784694
all_sounds\pt-BR_Olá_pt-BR_IsabelaVoice.wav,1,0.025219521063492224,0.82821655,0.0690959458739545,0.15880655,0.1707539094125037
all_sounds\en-US_Hello_en-US_MichaelExpressive.wav,1,0.014616152243827707,0.60873413,0.08226445895522388,0.12089728,0.34270964419096267
all_another_words_sounds\en-US_Are you ready for the meeting__en-US_LisaExpressive.wav,0,0.03909111481446486,0.91567993,0.11170372596153846,0.19771473,0.5622936604066695
all_sounds\en-US_What’s up__en-US_EmilyV3Voice.wav,1,0.0030523972606447476,0.49069214,0.21502217294900222,0.055248503,0.1935816550867687
all_another_words_sounds\en-AU_I'm heading to the beach._en-AU_HeidiExpressive.wav,0,0.04311510494777134,0.9352417,0.25181361607142855,0.20764177,0.5217574102189335
all_sounds\en-US_Yo_en-US_EmmaExpressive.wav,1,0.009169807973897682,0.44210815,0.06692216981132075,0.095759116,0.2962654299268529
all_sounds\pt-BR_Boa noite_pt-BR_IsabelaV3Voice.wav,1,0.009884029093013467,0.47616577,0.09717171717171717,0.099418454,0.3787334060329363
all_sounds\it-IT_Salve_it-IT_FrancescaV3Voice.wav,1,0.004084871118718927,0.3918152,0.28909090909090907,0.063912995,0.3113847438847364
all_sounds\it-IT_Ehi_it-IT_FrancescaV2Voice.wav,1,0.004112964206271701,0.30908203,0.1483726150392817,0.06413239,0.17230353123041758
all_another_words_sounds\ja-JP_このドラマを見ましたか_ _ja-JP_EmiV3Voice.wav,0,0.018767373349428285,0.74435425,0.16897331524197196,0.13699406,0.6483395021857579
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_DieterV3Voice.wav,0,0.006563514734891867,0.7302246,0.19952403617325085,0.08101552,0.7499972903309465
all_sounds\it-IT_Che fai__it-IT_FrancescaVoice.wav,1,0.005438006913005467,0.6664734,0.13434997058690437,0.073742844,0.2971347177506611
all_sounds\es-US_Qué onda__es-US_SofiaVoice.wav,1,0.011368377314938213,0.53015137,0.056983875553389386,0.10662259,0.33946508077216714
all_another_words_sounds\pt-BR_Você viu as notícias_ _pt-BR_IsabelaVoice.wav,0,0.01145337366068813,0.5574341,0.3390438247011952,0.10702044,0.7055229174395747
all_sounds\en-US_Yo_en-US_AllisonVoice.wav,1,0.007698592286865262,0.5942993,0.03929095630574687,0.08774162,0.1939642698214629
all_sounds\it-IT_Che fai__it-IT_FrancescaV3Voice.wav,1,0.004437638015815742,0.46331787,0.2833483348334834,0.0666156,0.32536692503896086
all_sounds\en-US_Good evening_en-US_LisaExpressive.wav,1,0.029497791081666946,0.901886,0.08642578125,0.1717492,0.32488680072484144
all_sounds\en-US_Howdy_en-US_EmilyV3Voice.wav,1,0.006889763351314324,0.7130432,0.14442148760330578,0.0830046,0.21527484781894893
all_another_words_sounds\en-US_What's up with the traffic__en-US_AllisonV2Voice.wav,0,0.006085687624641638,0.5891113,0.23553215077605322,0.07801082,0.5181572895510712
all_sounds\en-US_Good afternoon_en-US_MichaelVoice.wav,1,0.007808273382098923,0.5314636,0.06030237880574242,0.08836444,0.35570416663404414
all_sounds\it-IT_Buonasera_it-IT_FrancescaV2Voice.wav,1,0.007635557087268443,0.37704468,0.13407212622088654,0.087381676,0.4048109322568596
all_another_words_sounds\it-IT_Hai visto la partita__it-IT_FrancescaV2Voice.wav,0,0.005617020631156273,0.36502075,0.18323397913561848,0.07494678,0.6319304187345411
all_sounds\fr-FR_Allô_fr-FR_ReneeVoice.wav,1,0.009897889197688916,0.5126648,0.03012598137666606,0.09948814,0.14143586101491054
all_sounds\ja-JP_おやすみなさい_ja-JP_EmiV3Voice.wav,1,0.016127707741477273,0.633728,0.3151303242212333,0.12699491,0.495089819534897
all_another_words_sounds\en-US_The game was intense!_en-US_AllisonExpressive.wav,0,0.03138986578932754,0.7885742,0.29719172297297297,0.17717186,0.5426506162761225
all_another_words_sounds\nl-NL_Hoe was je dag__nl-NL_MerelV3Voice.wav,0,0.011357285292832168,0.71139526,0.15244755244755245,0.106570564,0.3507480850486798
all_another_words_sounds\en-GB_Let's have a chat._en-GB_CharlotteV3Voice.wav,0,0.005553408251010614,0.44030762,0.3512453300124533,0.07452119,0.44247455895250154
all_another_words_sounds\en-US_What's for dinner tonight__en-US_AllisonV2Voice.wav,0,0.009849486491827862,0.47027588,0.19681528662420383,0.09924458,0.5878985521630388
all_another_words_sounds\en-US_The game was intense!_en-US_KevinV3Voice.wav,0,0.005326140836072157,0.39212036,0.22565588773642464,0.07298041,0.4273243706352323
all_sounds\de-DE_Hi_de-DE_DieterV2Voice.wav,1,0.0016482996011709238,0.21951294,0.16454545454545455,0.040599257,0.18740507815876073
all_another_words_sounds\en-US_Let's meet for lunch._en-US_AllisonV3Voice.wav,0,0.008402829569265973,0.4050598,0.23275135460565924,0.09166695,0.5189586213040699
all_sounds\de-DE_Guten Tag_de-DE_ErikaV3Voice.wav,1,0.004660507509230243,0.42556763,0.21693268563497572,0.06826791,0.4288967634443435
all_sounds\ko-KR_반가워요_ko-KR_JinV3Voice.wav,1,0.003419267881166685,0.2420044,0.07977855477855478,0.058474507,0.37501964382223874
all_sounds\de-DE_Servus_de-DE_DieterV2Voice.wav,1,0.004899917330060686,0.43252563,0.35982142857142857,0.06999941,0.35914025577743125
all_another_words_sounds\pt-BR_O filme foi incrível. _pt-BR_IsabelaVoice.wav,0,0.01479646720556866,0.7678528,0.14907560211427615,0.121640734,0.7220610979331612
all_sounds\de-DE_Guten Nacht_de-DE_ErikaV3Voice.wav,1,0.006187173709697313,0.4283142,0.22727272727272727,0.07865859,0.4053234083443244
all_another_words_sounds\de-DE_Ich brauche einen Kaffee._de-DE_DieterV2Voice.wav,0,0.00559050559496416,0.68896484,0.20740935365212823,0.07476968,0.6984386654617882
all_another_words_sounds\en-US_I need a coffee break._en-US_AllisonV3Voice.wav,0,0.008292070366989743,0.39160156,0.12509526401741972,0.09106081,0.5286911738379649
all_sounds\en-US_Good evening_en-US_KevinV3Voice.wav,1,0.002975883255233536,0.28875732,0.1017982017982018,0.054551657,0.2443692155865886
all_sounds\fr-FR_Bonjour_fr-FR_ReneeVoice.wav,1,0.019779269586033578,0.6237793,0.09623483827493262,0.1406388,0.2388354268526518
all_sounds\it-IT_Buongiorno_it-IT_FrancescaVoice.wav,1,0.01507810391829462,0.73306274,0.047919060148982694,0.12279293,0.33987799807112956
all_sounds\nl-NL_Hoe gaat het__nl-NL_MerelV3Voice.wav,1,0.010168759684917355,0.5215454,0.1596694214876033,0.10084027,0.298924255574129
all_sounds\ja-JP_こんばんは_ja-JP_EmiV3Voice.wav,1,0.021459304572737665,0.7593994,0.12143385070214338,0.14648995,0.41849359963981525
all_another_words_sounds\en-AU_What's on the telly tonight__en-AU_HeidiExpressive.wav,0,0.037131421934298386,0.92349243,0.3177718495934959,0.19269516,0.6030814377295135
all_another_words_sounds\pt-BR_O filme foi incrível. _pt-BR_IsabelaV3Voice.wav,0,0.009494573419744318,0.4046936,0.18417508417508419,0.0974401,0.7751157133698361
all_sounds\en-US_Howdy_en-US_EmmaExpressive.wav,1,0.0029960274696350098,0.25454712,0.1367984693877551,0.05473598,0.24912144914218987
all_sounds\en-US_Good afternoon_en-US_AllisonV2Voice.wav,1,0.010657989978790283,0.46429443,0.11793323863636364,0.10323755,0.4586652731724878
all_sounds\en-US_Hello_en-US_AllisonV3Voice.wav,1,0.005374113019003252,0.35473633,0.15818181818181817,0.07330834,0.2942841443443537
all_another_words_sounds\en-GB_The train was late again._en-GB_JamesV3Voice.wav,0,0.004275574201580591,0.41149902,0.12095483133218982,0.065387875,0.5979734301608538
all_sounds\en-AU_Good arvo_en-AU_HeidiExpressive.wav,1,0.03648601770401001,0.93878174,0.1013671875,0.19101314,0.39771922319006237
all_sounds\en-GB_How are you__en-GB_JamesV3Voice.wav,1,0.003598228994041982,0.32513428,0.11863636363636364,0.05998524,0.2485661197613568
all_sounds\fr-FR_Bonne nuit_fr-FR_NicolasV3Voice.wav,1,0.006547939164836416,0.56851196,0.10256916996047431,0.08091934,0.23916987849513996
all_another_words_sounds\nl-NL_De trein was te laat._nl-NL_MerelV3Voice.wav,0,0.008680706375215683,0.631958,0.198047964305633,0.09317031,0.5816949929954989
all_another_words_sounds\en-US_What's up with the traffic__en-US_AllisonV3Voice.wav,0,0.006196824304280419,0.5883789,0.23215077605321507,0.078719914,0.5146452734607304
all_another_words_sounds\it-IT_La cena è pronta._it-IT_FrancescaVoice.wav,0,0.013021675602028627,0.6511841,0.131561735423076,0.114112556,0.6848196585090436
all_sounds\en-US_Hi_en-US_KevinV3Voice.wav,1,0.0016807008476849405,0.34295654,0.16984478935698447,0.04099635,0.19087625856720014
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_EmmaExpressive.wav,0,0.005753884078763056,0.36099243,0.24711879432624115,0.07585436,0.7845046882987305
all_another_words_sounds\it-IT_Andiamo al parco._it-IT_FrancescaVoice.wav,0,0.012950735381155303,0.80163574,0.09660312805474096,0.1138013,0.5882847264212216
all_sounds\fr-FR_Bonsoir_fr-FR_ReneeVoice.wav,1,0.007635758446479477,0.63882446,0.18944578503896514,0.08738282,0.26913829955430846
all_another_words_sounds\en-GB_The train was late again._en-GB_CharlotteV3Voice.wav,0,0.007488828968153641,0.48068237,0.1933300395256917,0.086538024,0.7558286737228026
all_another_words_sounds\fr-FR_On se retrouve pour déjeuner__fr-FR_ReneeVoice.wav,0,0.01810897411140223,0.6307373,0.22134612057245964,0.13456959,0.805712164346267
all_sounds\ja-JP_こんにちは_ja-JP_EmiV3Voice.wav,1,0.019281252219460226,0.65512085,0.16454545454545455,0.13885695,0.4372471951517765
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_BirgitVoice.wav,0,0.019717301767298974,0.76135254,0.2514133290867107,0.1404183,0.9568310896068164
all_sounds\en-US_Hello_en-US_AllisonExpressive.wav,1,0.013994529329497239,0.4616394,0.11038523706896551,0.11829847,0.3086166333300696
all_sounds\en-US_Howdy_en-US_KevinV3Voice.wav,1,0.0026238914969917778,0.34683228,0.12634032634032635,0.051223934,0.17881782335018828
all_another_words_sounds\es-US_Vas a la reunión__es-US_SofiaVoice.wav,0,0.01862935414323849,0.6916504,0.10411389641016683,0.13648939,0.580763037914726
all_another_words_sounds\en-AU_Let's grab a coffee._en-AU_JackExpressive.wav,0,0.02715421622654177,0.93255615,0.24288767688679244,0.16478537,0.5235090106146811
all_sounds\en-US_How’s it going__en-US_KevinV3Voice.wav,1,0.004605683571050975,0.39041138,0.1271487603305785,0.067865185,0.32735949380663276
all_another_words_sounds\de-DE_Ich brauche einen Kaffee._de-DE_ErikaV3Voice.wav,0,0.008103417883386145,0.6309204,0.23207459207459208,0.09001899,0.8443259810614715
all_sounds\en-US_Hi_en-US_MichaelVoice.wav,1,0.00823324768211031,0.66763306,0.08408946425475351,0.090737246,0.20988210969830176
all_sounds\en-US_What’s up__en-US_AllisonVoice.wav,1,0.004742558343188538,0.4953003,0.21888879212749282,0.06886623,0.23768632221546604
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_AllisonV2Voice.wav,0,0.012157841732627466,0.40005493,0.23064593301435407,0.1102626,0.7845539571114672
all_sounds\fr-FR_Bonjour_fr-FR_NicolasV3Voice.wav,1,0.0039007489481499274,0.413208,0.1231283422459893,0.062455975,0.252380081341698
all_another_words_sounds\en-US_I need a coffee break._en-US_AllisonExpressive.wav,0,0.02017297661095335,0.67678833,0.16036184210526316,0.1420316,0.5020638729272076
all_sounds\fr-FR_Salut_fr-FR_ReneeVoice.wav,1,0.006266667636748939,0.6166992,0.2193262978360516,0.079162285,0.24106819050428302
all_another_words_sounds\pt-BR_Você viu as notícias_ _pt-BR_IsabelaV3Voice.wav,0,0.0068811125250318505,0.4677124,0.36541705716963446,0.08295247,0.6582518436538523
all_another_words_sounds\it-IT_Ci vediamo domani._it-IT_FrancescaV2Voice.wav,0,0.0073984253848990555,0.5137634,0.13757396449704143,0.0860141,0.6282521588050747
all_sounds\fr-FR_Quoi de neuf__fr-FR_ReneeV3Voice.wav,1,0.012514712460391172,0.5791321,0.3093006993006993,0.11186917,0.38108687489816095
all_sounds\de-DE_Guten Morgen_de-DE_DieterVoice.wav,1,0.012102396525449787,0.7832031,0.056916843526914916,0.11001089,0.3479783026220526
all_another_words_sounds\de-DE_Ich brauche einen Kaffee._de-DE_DieterVoice.wav,0,0.015116635815479796,0.7756653,0.1538119142412028,0.12294973,0.648374157320808
all_another_words_sounds\pt-BR_Vamos almoçar fora__pt-BR_IsabelaV3Voice.wav,0,0.009992036473614864,0.5648804,0.18728266269249877,0.09996017,0.6664498181748976
all_sounds\en-US_Good morning_en-US_AllisonV2Voice.wav,1,0.013804198040275543,0.45825195,0.10341914722445696,0.11749127,0.3690058714722173
all_sounds\de-DE_Servus_de-DE_DieterVoice.wav,1,0.004122081691935911,0.6276245,0.3106281156530409,0.06420344,0.31965460104100096
all_sounds\en-AU_Good arvo_en-AU_JackExpressive.wav,1,0.03391092557173509,0.9260254,0.10371594551282051,0.18414919,0.35125905748150194
all_sounds\en-AU_G’day_en-AU_HeidiExpressive.wav,1,0.019006095680536007,0.9270935,0.11871936274509803,0.1378626,0.29041770079912904
all_sounds\es-US_Hola_es-US_SofiaVoice.wav,1,0.032373034914728045,0.8017273,0.041821369636963694,0.17992508,0.20699450111596407
all_another_words_sounds\en-US_What's up with the traffic__en-US_MichaelVoice.wav,0,0.00877148459444328,0.78567505,0.1487443482050444,0.093656205,0.5107609800896435
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_DieterV2Voice.wav,0,0.006521489516943197,0.73480225,0.19890528319847692,0.08075574,0.7471691658198633
all_sounds\de-DE_Grüß Gott_de-DE_DieterV3Voice.wav,1,0.005521795608482329,0.64346313,0.3066305254378649,0.07430878,0.34075475368769603
all_sounds\de-DE_Grüß Gott_de-DE_ErikaV3Voice.wav,1,0.0055323003595525565,0.46691895,0.36305454545454546,0.07437944,0.35130234836442215
all_sounds\it-IT_Ciao_it-IT_FrancescaVoice.wav,1,0.010388061342107312,0.64212036,0.1307202070056064,0.10192184,0.24486675589993992
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_BirgitV3Voice.wav,0,0.012980490612631726,0.6854248,0.2945804195804196,0.113931954,0.950332780643883
all_another_words_sounds\en-US_The weather is amazing today._en-US_MichaelExpressive.wav,0,0.021528289518283523,0.56192017,0.09759661259541985,0.14672522,0.6666958955454696
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_DieterVoice.wav,0,0.008952953920949148,0.7732544,0.24975103144117228,0.09462005,0.7891225234887558
all_sounds\de-DE_Wie geht’s__de-DE_ErikaV3Voice.wav,1,0.004641634166650503,0.3117981,0.35744843391902215,0.06812954,0.3673381599466554
all_another_words_sounds\pt-BR_Qual é o plano para o jantar_ _pt-BR_IsabelaV3Voice.wav,0,0.010558320158845062,0.57110596,0.09114219114219115,0.102753684,0.6904826616163346
all_another_words_sounds\de-DE_Das Wetter ist fantastisch._de-DE_BirgitV2Voice.wav,0,0.008535557812133903,0.5477905,0.3937910028116214,0.09238808,0.7057232420488124
all_sounds\de-DE_Guten Abend_de-DE_BirgitVoice.wav,1,0.015578158535449069,0.7649536,0.10008599095225633,0.12481249,0.30707024625595825
all_another_words_sounds\fr-FR_J'ai besoin d'un café._fr-FR_ReneeVoice.wav,0,0.020899141429039002,0.7478943,0.12630415442266735,0.14456536,0.5149125753925181
all_sounds\de-DE_Grüß Gott_de-DE_DieterVoice.wav,1,0.009981945203847016,0.76849365,0.21879766711529833,0.099909686,0.24962724090646463
all_another_words_sounds\en-US_I’m going for a run._en-US_EmilyV3Voice.wav,0,0.0087331482049999,0.65286255,0.14040050858232678,0.09345131,0.44693305418192764
all_another_words_sounds\it-IT_Il film era bellissimo._it-IT_FrancescaV2Voice.wav,0,0.005860632620733939,0.36758423,0.2365079365079365,0.07655477,0.6928254404314667
all_another_words_sounds\en-US_I'm working from home._en-US_AllisonV3Voice.wav,0,0.011875004979558202,0.40957642,0.12406759906759907,0.1089725,0.5424041045089075
all_another_words_sounds\en-US_I’m going for a run._en-US_AllisonV3Voice.wav,0,0.014049145958640359,0.42544556,0.10363636363636364,0.118529096,0.5586844554919425
all_sounds\ja-JP_お元気ですか？_ja-JP_EmiVoice.wav,1,0.020647724544536533,0.83496094,0.23195468112322593,0.14369316,0.40622454191325524
all_another_words_sounds\fr-FR_J'ai besoin d'un café._fr-FR_NicolasV3Voice.wav,0,0.009880532509039256,0.5890503,0.1912042502951594,0.09940087,0.4766593605550244
all_another_words_sounds\de-DE_Lass uns einen Spaziergang machen._de-DE_BirgitV3Voice.wav,0,0.010693833735082056,0.57855225,0.2618100649350649,0.103411,0.8433821078735031
all_another_words_sounds\it-IT_Il film era bellissimo._it-IT_FrancescaV3Voice.wav,0,0.005861914828742222,0.39746094,0.23621933621933622,0.07656314,0.6880294463240422
all_sounds\en-US_Hey_en-US_EmilyV3Voice.wav,1,0.0011995215966601922,0.3554077,0.11492628992628992,0.03463411,0.1859575360828564
all_sounds\ko-KR_잘 지냈어요__ko-KR_JinV3Voice.wav,1,0.0011742183934280645,0.22732544,0.32048368298368296,0.03426687,0.4627785420664389
all_another_words_sounds\en-US_The weather is amazing today._en-US_MichaelVoice.wav,0,0.011447563384303302,0.59643555,0.07400036599871901,0.10699329,0.7096241700164603
all_another_words_sounds\ja-JP_映画を見に行こう_ja-JP_EmiV3Voice.wav,0,0.0263873470117637,0.6552429,0.09007479861910242,0.16244182,0.5459225265449347
all_another_words_sounds\ja-JP_本を読んでいます_ja-JP_EmiVoice.wav,0,0.06132519687515875,0.8317261,0.15204084224429149,0.24763924,0.635138054370187
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_EmilyV3Voice.wav,0,0.008473112833434047,0.7029114,0.2183073832245103,0.09204952,0.6274267807992028
all_sounds\ja-JP_こんにちは_ja-JP_EmiVoice.wav,1,0.04475298794833096,0.8378296,0.14696507760532151,0.21154903,0.37294187007716306
all_sounds\en-US_Good afternoon_en-US_EmmaExpressive.wav,1,0.007430156781559899,0.377594,0.13988095238095238,0.08619836,0.4316252546879755
all_another_words_sounds\en-US_What's up with the traffic__en-US_LisaExpressive.wav,0,0.026738860585668066,0.9237671,0.21684966216216217,0.16352022,0.5872555513752767
all_sounds\en-US_Good afternoon_en-US_EmilyV3Voice.wav,1,0.009446575782986969,0.79763794,0.158300395256917,0.0971935,0.34570554207047666
all_sounds\en-US_Hi_en-US_AllisonVoice.wav,1,0.003497777278592004,0.41027832,0.11931248747243936,0.05914201,0.27365786494424515
all_sounds\en-GB_Good afternoon_en-GB_JamesV3Voice.wav,1,0.0036386117883310267,0.37924194,0.15392385392385394,0.060320906,0.3710479876603015
all_sounds\en-US_Yo_en-US_AllisonV3Voice.wav,1,0.005013927670980073,0.33035278,0.12434691745036573,0.070809096,0.22151202854400662
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_LisaExpressive.wav,0,0.034759986877441404,0.7466736,0.23196875,0.1864403,0.6870124356090909
all_sounds\pt-BR_Boa noite_pt-BR_IsabelaVoice.wav,1,0.04072805325474292,0.81817627,0.09406791311520483,0.20181192,0.3412265841203002
all_sounds\it-IT_Saluti_it-IT_FrancescaVoice.wav,1,0.004411950898547041,0.450531,0.1913893356427069,0.066422515,0.30356184387471274
all_sounds\nl-NL_Dag_nl-NL_MerelV3Voice.wav,1,0.01303028960328002,0.71432495,0.09143356643356643,0.11415029,0.2156676333335472
all_sounds\it-IT_Ehi_it-IT_FrancescaV3Voice.wav,1,0.004163256130368354,0.3222046,0.15544332210998876,0.064523295,0.1715193866082423
all_sounds\it-IT_Saluti_it-IT_FrancescaV3Voice.wav,1,0.0024815161886591443,0.28424072,0.27101200686106347,0.04981482,0.30579042230916315
all_sounds\fr-FR_Allô_fr-FR_ReneeV3Voice.wav,1,0.00802058062075457,0.42959595,0.14935897435897436,0.08955769,0.1898511733260374
all_another_words_sounds\en-US_What's up with the traffic__en-US_KevinV3Voice.wav,0,0.0029108951094819094,0.40725708,0.21043533930857874,0.053952713,0.4212018357293811
all_another_words_sounds\fr-FR_Comment s'est passée ta journée__fr-FR_ReneeVoice.wav,0,0.01997094485118377,0.75839233,0.22013494154073662,0.14131859,0.6897295126571952
all_sounds\nl-NL_Goedemiddag_nl-NL_MerelV3Voice.wav,1,0.012393995772960574,0.4128723,0.06670190274841438,0.111328326,0.36666770858915193
all_sounds\pt-BR_Como vai__pt-BR_IsabelaV3Voice.wav,1,0.00679493448307233,0.51223755,0.058865886588658864,0.08243139,0.3232639310464002
all_sounds\de-DE_Was gibt’s__de-DE_BirgitV2Voice.wav,1,0.004552503663544371,0.78619385,0.49592476489028214,0.06747224,0.27788281313024
all_sounds\en-US_How’s it going__en-US_EmmaExpressive.wav,1,0.006283888691350033,0.4116516,0.14144736842105263,0.07927098,0.4431772547939013
all_another_words_sounds\fr-FR_Je prépare le dîner ce soir._fr-FR_ReneeVoice.wav,0,0.013097062428022813,0.584198,0.21153565242795433,0.1144424,0.790058253120782
all_another_words_sounds\it-IT_Sto leggendo un libro._it-IT_FrancescaV2Voice.wav,0,0.007314318059163801,0.5074768,0.1741866028708134,0.085523784,0.7442341993893024
all_sounds\en-US_Hello_en-US_LisaExpressive.wav,1,0.029949712753295898,0.8066101,0.11122159090909091,0.17305985,0.2829702693114529
all_another_words_sounds\fr-FR_Quel temps fait-il aujourd'hui__fr-FR_ReneeV3Voice.wav,0,0.008844614755587395,0.4156189,0.1791907514450867,0.09404581,0.7597577899679321
all_sounds\de-DE_Guten Abend_de-DE_ErikaV3Voice.wav,1,0.005727159530721246,0.44659424,0.19177807486631016,0.075678,0.4871711601294549
all_sounds\en-GB_Hey_en-GB_CharlotteV3Voice.wav,1,0.0047541390513768916,0.34405518,0.24989429175475686,0.068950266,0.25598211411342386
